id,news,trigger,object,subject,time,location
1314,新华社兰州1月28日电（记者李杰）记者28日了解到，由甘肃出发的装载60吨土豆、90吨洋葱的列车陆续到达武汉，标志着中铁兰州局集团有限公司完成首批为武汉采购生活物资的组织及运输工作,采购,中铁兰州局集团有限公司,生活物资的组织及运输工作,,
1316,”克而瑞地产研究中心一位分析人士指出，当前“因城施策”正在不断强化,不断,“因城施策”,强化,,
1319,近日，中宣部、公安部部署开展“最美基层民警”学习宣传活动，评选出30个“最美基层民警”及5个特别致敬奖和35个提名奖,开展,公安部,最美基层民警”学习宣传活动,,
1319,近日，中宣部、公安部部署开展“最美基层民警”学习宣传活动，评选出30个“最美基层民警”及5个特别致敬奖和35个提名奖,评选,公安部,30个“最美基层民警”及5个特别致敬奖和35个提名奖,,
1320,在火灾发生后的11分钟内，浙江省公安厅高速公路交通警察总队迅速组织3批警力进入隧道,组织,浙江省公安厅高速公路交通警察总队,3批警力进入隧道,11分钟内,
1321,千钧一发之际，刘才添一把推开身边吓蒙的群众，自己却被撞上护栏，永远离开了年轻的妻子和刚满1岁的女儿,推开,刘才添,群众,,
1322,2005年10月27日，一名犯罪嫌疑人声称在弃尸的车内安装了爆炸物，夏宇直接趴在死者身上对车内可疑部位进行排爆检查，最终化解了险情；2001年的除夕夜，他在零下31℃的严寒中赤手作业40多分钟，将一个有大量氯酸盐炸药和钢珠的爆炸装置成功拆解，以肉身守护了万家团圆的喜庆时刻,安装,一名犯罪嫌疑人,爆炸物,2005年10月27日,
1322,2005年10月27日，一名犯罪嫌疑人声称在弃尸的车内安装了爆炸物，夏宇直接趴在死者身上对车内可疑部位进行排爆检查，最终化解了险情；2001年的除夕夜，他在零下31℃的严寒中赤手作业40多分钟，将一个有大量氯酸盐炸药和钢珠的爆炸装置成功拆解，以肉身守护了万家团圆的喜庆时刻,趴在,夏宇,排爆检查,,
1322,2005年10月27日，一名犯罪嫌疑人声称在弃尸的车内安装了爆炸物，夏宇直接趴在死者身上对车内可疑部位进行排爆检查，最终化解了险情；2001年的除夕夜，他在零下31℃的严寒中赤手作业40多分钟，将一个有大量氯酸盐炸药和钢珠的爆炸装置成功拆解，以肉身守护了万家团圆的喜庆时刻,作业,他,将一个有大量氯酸盐炸药和钢珠的爆炸装置成功拆解,2001年的除夕夜,
1323,2019年8月9日，南宁一地铁站发生一起持刀劫持人质恶性案件，该男子多次扬言要对人质“割喉”,发生,南宁一地铁站,一起持刀劫持人质恶性案件,2019年8月9日,
1324,他组织社区干部、网格员、安保人员、保洁员等各类平安志愿者150余人,组织,他,社区干部、网格员、安保人员、保洁员等各类平安志愿者150余人,,
1325,2019年以来，这些平安志愿者提供破案线索12件，参加日常巡逻1600余次,提供,平安志愿者,破案线索12件,,
1325,2019年以来，这些平安志愿者提供破案线索12件，参加日常巡逻1600余次,参加,平安志愿者,日常巡逻1600余次,,
1326,14年来，他参与侦破各类刑事案件1600余起，抓获各类犯罪嫌疑人430余名，网上逃犯80余名,参与,他,侦破各类刑事案件1600余起,14年,
1326,14年来，他参与侦破各类刑事案件1600余起，抓获各类犯罪嫌疑人430余名，网上逃犯80余名,抓获,他,各类犯罪嫌疑人430余名，网上逃犯80余名,,
1327,江西省南昌市公安局刑侦支队刑事犯罪信息中心副主任熊国海牵头打造了市局合成侦查工作平台，实现所有案件资料档案化、工作流程视图化、手段运用集约化的工作目标，进一步提升合成侦查工作的效率,打造,江西省南昌市公安局刑侦支队刑事犯罪信息中心副主任熊国海,市局合成侦查工作平台,,
1327,江西省南昌市公安局刑侦支队刑事犯罪信息中心副主任熊国海牵头打造了市局合成侦查工作平台，实现所有案件资料档案化、工作流程视图化、手段运用集约化的工作目标，进一步提升合成侦查工作的效率,提升,江西省南昌市公安局刑侦支队刑事犯罪信息中心副主任熊国海,合成侦查工作的效率,,
1328,海南省公安厅海岸警察总队（筹备组）海口支队红岛派出所所长刘智利用微信平台，整合辖区内宾馆、旅店、旅业式出租屋从业人员，形成成本低、覆盖广、反应快的情报信息网络,利用,海南省公安厅海岸警察总队（筹备组）海口支队红岛派出所所长刘智,微信平台,,
1328,海南省公安厅海岸警察总队（筹备组）海口支队红岛派出所所长刘智利用微信平台，整合辖区内宾馆、旅店、旅业式出租屋从业人员，形成成本低、覆盖广、反应快的情报信息网络,形成,海南省公安厅海岸警察总队（筹备组）海口支队红岛派出所所长,成本低、覆盖广、反应快的情报信息网络,,
1329,贵州省安顺市公安局经济技术开发区分局西航派出所南新社区民警胡鹏的辖区属于典型的城中村，面对复杂的地理环境、人员结构和治安状况，他创立了社区采集“五步法”，通过卫星地图、数码相机拍摄、网格化编排及抽页式社区管理相结合的方式，大大提升了社区采集的工作效率,创立,贵州省安顺市公安局经济技术开发区分局西航派出所南新社区民警胡鹏,社区采集“五步法”,,
1329,贵州省安顺市公安局经济技术开发区分局西航派出所南新社区民警胡鹏的辖区属于典型的城中村，面对复杂的地理环境、人员结构和治安状况，他创立了社区采集“五步法”，通过卫星地图、数码相机拍摄、网格化编排及抽页式社区管理相结合的方式，大大提升了社区采集的工作效率,通过,贵州省安顺市公安局经济技术开发区分局西航派出所南新社区民警胡鹏,卫星地图、数码相机拍摄、网格化编排及抽页式社区管理相结合的方式，大大提升了社区采集的工作效率,,
1330,湖南省常德市公安局交通警察支队直属四大队民警曾祥富发明了“口哨交通指挥五步曲”交通疏导方法，先后8次试验改良提高口哨声音,发明,湖南省常德市公安局交通警察支队直属四大队民警曾祥富,口哨交通指挥五步曲”交通疏导方法,,
1330,湖南省常德市公安局交通警察支队直属四大队民警曾祥富发明了“口哨交通指挥五步曲”交通疏导方法，先后8次试验改良提高口哨声音,提高,试验,口哨声音,,
1331,每天身处高墙电网下，面对200余名在押人员，这个让很多女孩子都避之不及的岗位，吉林省吉林市看守所女子监区中队中队长陈丽莉却选择坚守,选择,吉林省吉林市看守所女子监区中队中队长陈丽莉,坚守,,
1332,关于“双11”的消息中还提到，目前有30万视障者主动选择网购平台购物,选择,30万视障者,网购平台购物,,
1333,视障人士参与“双11”，是信息无障碍之路的一大步，尽管人数仅是千万视障者的一个零头,参与,视障人士,“双11”,,
1336,图集近日，多家房地产上市公司公布第三季度业绩报告,公布,多家房地产上市公司,第三季度业绩报告,,
1337,28日，深圳华侨城股份有限公司发布第三季度报告,发布,深圳华侨城股份有限公司,第三季度报告,28日,
1338,万科、保利、泰禾等多家房企陆续公布前三季度业绩数据，多数企业业绩同比实现正增长,公布,万科、保利、泰禾等多家房企,前三季度业绩数据,,
1339,图集两办要求放宽常住人口300万至500万大城市落户条件，完善超大特大城市积分落户政策300万以下城市取消落户限制中共中央办公厅、国务院办公厅近日印发《关于促进劳动力和人才社会性流动体制机制改革的意见》,印发,中共中央办公厅,关于促进劳动力和人才社会性流动体制机制改革的意见,,
1340,新华社记者胡晨欢摄新华社南昌12月1日电题：乡村摄影师、乡村“模特”、民宿店主——乡村旅游推动婺源农民生活方式发生新变化新华社记者胡振华、黄浩然初冬清晨，“挂”在山间的篁岭古村在雾气升腾中醒来,推动,民宿店主——乡村旅游,婺源农民生活方式发生新变化新华社记者胡振华、黄浩然初冬清晨，“挂”在山间的篁岭古村在雾气升腾中醒来,,
1341,新华社记者胡晨欢摄1993年，曹加祥购买了第一台相机,购买,曹加祥,第一台相机,1993年,
1342,2009年，婺源县乡村文化发展有限公司和当地政府协商，通过古村产权收购、搬迁安置等形式，在山下建了新村，同时对古村进行保护性开发,开发,婺源县乡村文化发展有限公司和当地政府,古村,2009年,
1343,新华社记者胡晨欢摄在桥头不远处，72岁的台北摄影学会理事周李隆德带着14名摄影爱好者，正在拍摄詹有社牵牛的画面,拍摄,72岁的台北摄影学会理事周李隆德带着14名摄影爱好者,詹有社牵牛的画面,,
1344,今年8月，硅产业因控股子公司新傲科技经营情况，需要补充披露重组子公司运行半年后的相关信息，因此向上交所申请中止审核,补充,硅产业,披露重组子公司运行半年后的相关信息,今年8月,
